"","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_basement","yr_built","sqft_living15","sqft_lot15","seattle","renovated"
"18235",539000,3,1.5,1460,5040,1,"0",0,3,7,360,1971,2330,7560,TRUE,"0"
"18236",275000,3,1.5,1410,9000,1,"0",0,3,7,0,1953,1910,7214,TRUE,"0"
"18237",290000,2,1,840,3844,1,"0",0,4,6,0,1919,1040,3844,TRUE,"0"
"18238",318000,3,1.5,1240,983,3,"0",0,3,8,0,2009,1240,1026,TRUE,"0"
"18239",461000,4,2.75,1700,7495,1,"0",0,4,7,500,1964,1650,7495,TRUE,"0"
"18240",395000,4,3,1980,7931,1,"0",0,4,7,820,1983,1910,7931,TRUE,"0"
"18241",4e+05,4,1.5,1390,7200,1,"0",0,3,7,250,1965,1630,7702,TRUE,"0"
"18242",5e+05,3,2.5,2270,5654,2,"0",0,3,8,0,1999,1770,7840,TRUE,"0"
"18243",360000,2,1.75,1340,1050,3,"0",0,3,8,0,2009,1340,1090,TRUE,"0"
"18244",415000,4,2.5,2400,7292,1,"0",0,3,8,870,1980,1710,7909,TRUE,"0"
"18245",257000,2,1,770,9497,1,"0",0,3,6,0,1950,1550,7532,TRUE,"0"
"18246",370037,2,1,1250,9270,1,"0",0,4,7,0,1948,1130,6800,TRUE,"0"
"18247",5e+05,4,2,2280,7200,1,"0",0,4,7,0,1956,1100,7620,TRUE,"0"
"18248",306000,3,1.5,1220,1086,3,"0",0,3,8,0,2007,1220,1422,TRUE,"0"
"18249",475000,4,2.5,3060,10043,1,"0",0,4,8,1360,1968,1630,8296,TRUE,"0"
"18250",496000,5,1.75,2110,8500,1,"0",0,3,7,1010,1962,2020,8500,TRUE,"0"
"18251",334550,2,1,880,12000,1,"0",0,3,7,0,1939,1960,9395,TRUE,"0"
"18252",345000,2,1,860,8250,1,"0",0,3,7,0,1940,1780,11200,TRUE,"0"
"18253",329950,2,1,1140,5250,1.5,"0",0,4,6,0,1949,1450,5250,TRUE,"0"
"18254",530000,3,2.25,2160,8114,1,"0",0,3,8,700,1960,2160,8000,TRUE,"0"
"18255",416000,2,1.75,1270,7560,1.5,"0",0,4,7,0,1932,1480,7560,TRUE,"0"
"18256",435000,3,1.5,1740,6988,1,"0",0,3,7,140,1950,1650,7500,TRUE,"0"
"18257",495000,4,2.5,2140,7245,2,"0",0,3,7,0,2003,2080,7875,TRUE,"0"
"18258",560000,4,3,2720,7570,2,"0",0,3,9,0,2008,1770,5705,TRUE,"0"
"18259",240000,3,2,1400,6200,1,"0",0,3,6,700,1948,1410,7564,TRUE,"0"
"18260",449500,3,2,1770,6610,1,"0",0,4,7,810,1954,2010,4361,TRUE,"0"
"18261",310000,3,1,1210,9730,1,"0",0,4,7,0,1953,1470,9730,TRUE,"0"
"18262",515000,3,3,2440,3202,2,"0",0,4,8,800,1982,2440,3200,TRUE,"0"
"18263",322000,3,1,1380,5864,1,"0",0,3,7,590,1944,1509,5864,TRUE,"0"
"18264",5e+05,4,2.5,1900,5001,1,"0",0,3,8,700,2008,1950,4680,TRUE,"0"
"18265",250000,3,1,1050,6874,1,"0",0,3,6,0,1954,1500,8954,TRUE,"0"
"18266",7e+05,4,3.25,2780,7875,2,"0",0,3,9,0,2006,1000,7500,TRUE,"0"
"18267",549000,2,1,1510,11165,1.5,"0",0,4,7,0,1921,2210,8851,TRUE,"0"
"18268",225000,3,1,1490,15850,1,"0",0,3,7,0,1946,1950,13228,TRUE,"0"
"18269",390000,3,2,1710,8910,1,"0",0,5,7,0,1953,1430,8493,TRUE,"0"
"18270",525000,4,2.5,2140,7754,2,"0",0,3,8,0,1996,1690,7775,TRUE,"0"
"18271",289950,2,1,760,6000,1,"0",0,4,6,0,1950,950,6000,TRUE,"0"
"18272",248500,2,1.5,880,1498,2,"0",0,3,7,0,1999,880,5060,TRUE,"0"
"18273",415000,3,1.5,1510,16800,1,"0",0,5,8,0,1956,1560,7276,TRUE,"0"
"18274",358803,2,1,1040,5765,1,"0",0,3,7,0,1944,1040,3844,TRUE,"0"
"18275",729953,5,3,3230,5167,1.5,"0",0,4,8,1230,1909,1509,1626,TRUE,"0"
"18276",355300,3,2.5,1620,7410,1,"0",0,5,7,0,1955,1450,8121,TRUE,"0"
"18277",311300,2,1,1000,7228,1,"0",0,4,7,0,1947,1100,7228,TRUE,"0"
"18278",423000,3,1,1830,13900,1,"0",0,3,7,0,1951,1840,10667,TRUE,"0"
"18279",369950,2,2.75,1370,1140,2,"0",0,3,8,290,2009,1370,1090,TRUE,"0"
"18280",355000,2,2.5,1370,1140,2,"0",0,3,8,290,2009,1340,1050,TRUE,"0"
"18281",425000,4,1.5,2290,8773,1,"0",0,4,7,960,1947,1740,7058,TRUE,"0"
"18282",290000,2,1,850,6800,1,"0",0,3,7,0,1948,870,6800,TRUE,"0"
"18283",359000,3,2.25,1650,7218,1,"0",0,3,7,420,1985,1690,7459,TRUE,"0"
"18284",364500,3,1.75,1740,8424,1,"0",0,5,7,700,1954,1370,8424,TRUE,"0"
"18285",305000,2,1,860,7250,1,"0",0,3,6,0,1949,1270,7250,TRUE,"0"
"18286",425000,5,2.5,2180,7875,1,"0",0,4,7,980,1955,1840,5105,TRUE,"0"
"18287",365000,3,1.5,1310,8160,1,"0",0,3,7,0,1950,1090,7560,TRUE,"0"
"18288",485000,5,2,1910,5508,1,"0",0,3,7,890,1968,1030,7440,TRUE,"0"
"18289",423000,4,1.75,1940,6909,1,"0",0,4,7,970,1941,1460,6906,TRUE,"0"
"18290",395000,2,1,1440,7808,1,"0",0,4,7,580,1949,1550,7682,TRUE,"0"
"18291",350000,3,1,1080,7000,1,"0",0,4,6,0,1916,1410,7214,TRUE,"0"
"18292",294950,3,1,1160,8950,1,"0",0,3,7,0,1968,1210,8193,TRUE,"0"
"18293",445000,4,2.75,2320,12368,1,"0",0,3,8,650,1968,2070,9575,TRUE,"0"
"18294",375000,3,1.75,1380,5060,1,"0",0,3,7,0,1986,1030,5060,TRUE,"0"
"18295",340000,3,1,980,7228,1.5,"0",0,3,7,0,1946,1070,7228,TRUE,"0"
"18296",409000,3,1.75,1440,9065,1,"0",0,4,8,0,1972,1990,8812,TRUE,"0"
"18297",359950,2,1,1240,7590,1,"0",0,4,7,200,1939,1190,5692,TRUE,"0"
"18298",350000,3,1.75,1660,10150,1.5,"0",0,3,7,0,1957,1640,8906,TRUE,"0"
"18299",308625,2,2,1500,1408,3,"0",0,3,7,0,1999,1500,1245,TRUE,"0"
"18300",450500,3,1,1410,9384,1,"0",0,3,7,0,1948,1990,9384,TRUE,"0"
"18301",425000,3,1.75,1530,9800,1,"0",0,5,8,0,1958,1660,9800,TRUE,"0"
"18302",285000,4,2,2120,6865,1,"0",0,3,7,1060,1954,1460,7780,TRUE,"0"
"18303",464000,2,2,1230,4800,2,"0",0,3,7,0,1952,1560,7200,TRUE,"1"
"18304",680000,4,2.5,2440,6581,2,"0",0,3,8,0,2014,1480,7432,TRUE,"0"
"18305",275000,2,1,1180,6552,1,"0",0,4,6,0,1949,1070,7200,TRUE,"0"
"18306",358000,3,1,1150,4681,1,"0",0,3,7,0,1955,1150,6800,TRUE,"0"
"18307",290000,3,2.25,1650,10336,1,"0",0,3,7,150,1962,1420,10260,TRUE,"0"
"18308",315000,4,2.25,2180,10754,1,"0",0,5,7,1080,1954,1810,6929,TRUE,"0"
"18309",3e+05,3,1,1010,6300,1,"0",0,3,7,0,1957,1480,7480,TRUE,"0"
"18310",264000,1,1,710,4725,1,"0",0,3,6,0,1939,900,5250,TRUE,"0"
"18311",438000,2,2.25,1950,29347,1,"0",0,3,8,600,1953,2125,7751,TRUE,"0"
"18312",430000,3,1,940,12521,1.5,"0",0,4,7,0,1949,1920,9046,TRUE,"0"
"18313",372500,3,1.75,1680,8648,1,"0",0,4,7,0,1963,1290,8147,TRUE,"0"
"18314",269000,3,1.5,1320,2625,2,"0",0,3,7,0,1986,1230,5250,TRUE,"0"
"18315",420000,3,1,1060,8097,1,"0",0,4,7,120,1923,1560,7940,TRUE,"0"
"18316",4e+05,3,1,1690,6658,1,"0",0,3,7,0,1942,1080,5925,TRUE,"1"
"18317",461000,2,1,1060,7193,1,"0",0,3,7,0,1926,1980,7560,TRUE,"0"
"18318",268500,2,1,790,8424,1,"0",0,4,6,0,1953,1470,8424,TRUE,"0"
"18319",325000,2,1.5,1180,834,3,"0",0,3,8,0,2009,1180,1207,TRUE,"0"
"18320",465000,4,2.5,2300,7314,1,"0",0,4,8,880,1979,2010,7314,TRUE,"0"
"18321",436000,2,1,1040,7538,1,"0",0,4,7,0,1939,1440,7530,TRUE,"0"
"18322",515000,5,3,2530,5105,1,"0",0,3,8,1010,2005,2290,4011,TRUE,"0"
"18323",320000,3,1.5,1400,9087,1,"0",0,3,7,0,1954,1490,8380,TRUE,"0"
"18324",435000,5,2,1840,9240,1,"0",0,4,7,300,1942,1200,5250,TRUE,"1"
"18325",367000,3,2.25,1400,1320,3,"0",2,3,8,0,2006,1490,1449,TRUE,"0"
"18326",270000,3,1,1480,7374,1,"0",0,3,6,720,1954,1480,8934,TRUE,"0"
"18327",575000,7,1.5,2670,11250,1.5,"0",0,4,8,350,1948,2030,9000,TRUE,"0"
"18328",465000,2,1.5,1450,27075,1,"0",0,3,7,0,1940,1890,10599,TRUE,"0"
"18329",376000,3,2.25,1470,9140,2,"0",2,3,7,0,1982,1400,8204,TRUE,"0"
"18330",230000,2,0.75,650,5360,1,"0",0,4,5,0,1931,1110,6700,TRUE,"0"
"18331",4e+05,4,2.25,2420,7927,1,"0",0,4,7,1020,1973,2120,7693,TRUE,"0"
"18332",380000,3,1.75,1240,8611,1,"0",0,4,7,0,1973,1700,8037,TRUE,"0"
"18333",370000,3,1.75,1496,1423,2,"0",0,3,8,248,2006,1460,1423,TRUE,"0"
"18334",405000,3,2.25,1590,7267,1,"0",0,4,7,490,1976,2060,8336,TRUE,"0"
"18335",210000,1,1,930,7129,1,"0",0,3,6,0,1948,1300,8075,TRUE,"0"
"18336",254000,2,1,1060,8187,1,"0",0,4,6,0,1952,1260,8188,TRUE,"0"
"18337",425000,3,1.5,1120,6653,1,"0",0,4,7,0,1937,1580,7355,TRUE,"0"
"18338",365000,3,1,1120,8443,1,"0",0,3,7,0,1953,1450,8433,TRUE,"0"
"18339",329932,3,1.5,1460,5040,1,"0",0,3,7,360,1971,2330,7560,TRUE,"0"
"18340",375000,3,2,1450,7300,1.5,"0",0,5,7,0,1955,1660,9069,TRUE,"0"
"18341",339275,3,1.5,1590,7260,1,"0",0,3,7,510,1964,1590,7594,TRUE,"0"
"18342",233000,2,2.25,850,1656,2,"0",0,3,8,0,2001,850,1312,TRUE,"0"
"18343",3e+05,4,1.75,1890,9205,1,"0",0,3,8,630,1964,1430,6775,TRUE,"0"
"18344",215000,2,1,1010,6000,1,"0",0,4,6,0,1944,1610,7313,TRUE,"0"
"18345",3e+05,2,1,820,3844,1,"0",0,4,6,0,1916,1520,3844,TRUE,"0"
"18346",364000,2,1.5,1650,7311,1,"0",0,3,7,790,1978,1660,7255,TRUE,"0"
"18347",332500,3,1,1030,8164,1,"0",0,4,7,0,1950,1340,8164,TRUE,"0"
"18348",227000,2,1,1040,9100,1,"0",0,4,7,0,1937,1950,13228,TRUE,"0"
"18349",5e+05,4,2.5,3010,5040,2,"0",0,3,8,0,2006,1090,5040,TRUE,"0"
"18350",334000,3,1.75,1400,7405,1,"0",0,3,7,0,1961,1820,7440,TRUE,"0"
"18351",358000,2,1,930,5077,1,"0",0,3,6,0,1939,1080,5803,TRUE,"0"
"18352",475000,4,2.5,2040,7260,2,"0",0,4,7,0,1963,2040,7360,TRUE,"0"
"18353",350000,3,1.5,1430,12199,1,"0",0,3,7,300,1948,1490,8196,TRUE,"0"
"18354",472500,3,2,1790,6800,1,"0",0,4,7,550,1964,1470,6800,TRUE,"0"
"18355",245000,2,1,1500,6685,1,"0",0,3,7,310,1926,1420,6561,TRUE,"0"
"18356",275000,3,1,1080,6000,1,"0",0,4,7,0,1952,1200,7210,TRUE,"0"
"18357",335000,4,2.25,2160,8817,1,"0",0,3,7,700,1965,1880,8817,TRUE,"0"
"18358",313000,3,1.5,1340,7912,1.5,"0",0,3,7,0,1955,1480,7940,TRUE,"0"
"18359",543000,3,2.5,2090,7640,1,"0",0,3,7,730,1962,2090,7668,TRUE,"1"
"18360",247500,2,1,700,6046,1,"0",0,3,6,0,1950,990,6790,TRUE,"0"
"18361",324000,2,1,1070,6000,1,"0",0,3,7,0,1955,1490,7622,TRUE,"0"
"18362",240000,4,1,1200,2171,1.5,"0",0,3,7,0,1933,1130,1598,TRUE,"0"
"18363",415000,4,2,1960,10559,2,"0",0,4,7,0,1955,1580,7769,TRUE,"0"
"18364",499950,3,2.25,2880,7200,1,"0",0,3,8,1170,1970,1880,10200,TRUE,"0"
"18365",329500,3,1,1080,5250,1,"0",0,4,7,0,1947,1100,5250,TRUE,"0"
"18366",303000,3,2.25,1340,873,3,"0",0,3,8,0,2009,1340,1186,TRUE,"0"
"18367",284000,3,1,1080,8214,1,"0",0,3,7,0,1944,1850,13560,TRUE,"0"
"18368",590000,4,2.5,2240,9385,2,"0",0,3,8,0,1991,2010,9000,TRUE,"0"
"18369",370000,4,2.75,2200,5207,1,"0",0,5,7,1080,1951,1210,6008,TRUE,"0"
"18370",350000,3,3.25,1210,941,2,"0",0,3,8,210,2002,1650,1493,TRUE,"0"
"18371",295000,2,1,800,6500,1,"0",0,4,6,0,1953,1220,7000,TRUE,"0"
"18372",518000,4,2.75,2440,12051,1,"0",0,5,8,1000,1966,2030,8006,TRUE,"0"
"18373",429950,3,1.75,1430,9750,1,"0",0,5,7,0,1962,1630,9282,TRUE,"0"
"18374",380000,4,1,1200,2171,1.5,"0",0,3,7,0,1933,1130,1598,TRUE,"0"
"18375",679950,3,2.5,2230,3939,2,"0",0,3,8,0,2014,2230,4200,TRUE,"0"
"18376",304000,2,2.25,1320,1034,3,"0",0,3,7,0,1996,1330,1206,TRUE,"0"
"18377",385000,3,2.25,1920,4833,1,"0",0,4,7,860,1921,1580,5134,TRUE,"0"
"18378",350000,3,1,1390,4820,1,"0",0,4,7,480,1926,1320,4820,TRUE,"0"
"18379",380000,0,0,1470,979,3,"0",2,3,8,0,2006,1470,1399,TRUE,"0"
"18380",365000,3,1.5,1520,8519,1,"0",0,3,7,0,1954,1570,9000,TRUE,"0"
"18381",480000,4,1.75,1840,9250,1,"0",0,4,7,860,1956,1520,9250,TRUE,"0"
"18382",329000,2,1,940,7700,1,"0",0,4,6,0,1916,1290,7375,TRUE,"0"
"18383",220000,2,1,890,4804,1,"0",0,4,7,0,1928,1010,3844,TRUE,"0"
"18384",315000,3,1.75,1680,7250,1,"0",0,3,7,750,1952,1340,7250,TRUE,"0"
"18385",275500,2,1,720,11400,1,"0",0,5,6,0,1951,1690,8075,TRUE,"0"
"18386",371500,3,2,1370,8336,1,"0",0,5,7,0,1964,1770,7288,TRUE,"0"
"18387",370000,3,2.5,1650,1793,3,"0",0,3,8,0,2007,1650,1863,TRUE,"0"
"18388",227000,2,1,860,6800,1,"0",0,3,6,0,1943,1220,6800,TRUE,"0"
"18389",315000,1,2.25,1940,2550,2,"0",0,4,7,840,1979,1580,5100,TRUE,"0"
"18390",255544,3,1,1360,6186,1.5,"0",0,4,6,600,1941,1610,7453,TRUE,"0"
"18391",449900,3,1.75,1760,8266,1,"0",0,5,7,0,1954,1400,8519,TRUE,"0"
"18392",315000,3,2.25,1370,1533,3,"0",0,3,8,0,2009,1370,1125,TRUE,"0"
"18393",649950,3,2.5,2420,6847,2,"0",0,3,9,0,2009,1180,8100,TRUE,"0"
"18394",430000,3,1.5,1450,7316,1,"0",0,3,7,0,1961,1440,7316,TRUE,"0"
"18395",465000,3,1.75,1410,6886,1,"0",0,3,7,0,1924,1410,6561,TRUE,"1"
"18396",373000,4,1.75,1590,7920,2,"0",0,4,7,0,1960,1720,7998,TRUE,"0"
"18397",499950,4,2.25,2160,8817,1,"0",0,3,7,700,1965,1880,8817,TRUE,"0"
"18398",547000,2,1,1370,10038,1.5,"0",0,4,7,0,1922,1610,8822,TRUE,"0"
"18399",395000,4,1.75,1950,10219,1,"0",0,3,7,0,1962,1500,9099,TRUE,"0"
"18400",476000,3,2.25,1570,7187,1,"0",0,4,8,400,1980,1660,8775,TRUE,"0"
"18401",492000,4,2.5,3305,16164,1.5,"0",0,5,7,1060,1922,1620,8883,TRUE,"1"
"18402",502000,4,1.75,1920,3844,1,"0",0,3,7,750,1967,1480,3844,TRUE,"0"
"18403",240000,2,1,590,8717,1,"0",0,3,6,0,1953,1370,6760,TRUE,"0"
"18404",378000,4,1,1300,6075,1,"0",0,5,7,0,1954,1450,7320,TRUE,"0"
"18405",390000,5,1.75,2290,7900,1,"0",0,4,7,1100,1965,1870,8250,TRUE,"0"
"18406",415000,5,1.75,1960,3748,1,"0",0,3,7,980,1965,1410,3844,TRUE,"0"
"18407",345000,3,3.25,1600,1882,2,"0",0,3,8,240,2000,1390,1379,TRUE,"0"
"18408",290000,3,2.5,1420,3542,2,"0",0,3,8,110,2007,1180,1622,TRUE,"0"
"18409",277500,2,1.5,1190,1236,3,"0",0,3,7,0,2005,1390,1756,TRUE,"0"
"18410",507000,3,2.5,2120,7201,2,"0",0,3,8,0,2003,1930,7206,TRUE,"0"
"18411",380000,3,2,2010,16736,2,"0",0,4,6,0,1929,1890,11477,TRUE,"0"
"18412",487000,3,2,2590,14052,1,"0",0,5,8,870,1948,1570,8162,TRUE,"0"
"18413",210000,3,1,1000,5454,1,"0",0,3,7,0,1954,1320,5250,TRUE,"0"
"18414",441000,3,2.5,1890,11036,1,"0",0,3,8,430,1973,2040,7524,TRUE,"0"
"18415",362500,5,2,2330,8586,1,"0",0,4,7,1060,1961,1550,8287,TRUE,"0"
"18416",420000,3,2.5,1509,1114,3,"0",0,3,8,0,2014,1509,2431,TRUE,"0"
"18417",366000,4,2.75,2020,8093,1,"0",0,5,7,720,1961,1920,8089,TRUE,"0"
"18418",435000,4,2,2030,4033,2,"0",0,4,7,400,1925,1350,1340,TRUE,"0"
"18419",320000,3,1,860,5060,1.5,"0",0,3,7,0,1927,880,5060,TRUE,"0"
"18420",372500,4,1.75,1590,10523,2,"0",0,4,7,0,1922,1610,8568,TRUE,"0"
"18421",419600,3,1.75,1680,8460,1,"0",0,3,7,500,1976,1890,9529,TRUE,"0"
"18422",285000,2,1.5,990,1380,3,"0",0,3,7,0,2001,1050,1380,TRUE,"0"
"18423",411000,5,1.75,2860,12293,1,"0",0,4,8,1430,1947,1920,18110,TRUE,"0"
"18424",443000,3,1.75,1640,4579,1,"0",0,4,6,0,1916,1580,5040,TRUE,"0"
"18425",317000,3,2.25,1358,1204,3,"0",0,3,7,0,2007,1358,1196,TRUE,"0"
"18426",475000,4,1.75,1650,7775,1,"0",0,4,7,500,1950,1390,7200,TRUE,"0"
"18427",302000,3,1,1110,7000,1.5,"0",0,4,7,0,1955,1800,7000,TRUE,"0"
"18428",305000,2,1,1210,7140,1.5,"0",0,3,6,0,1921,1150,7376,TRUE,"0"
"18429",420000,3,1.75,1510,6360,1,"0",0,4,7,0,1954,1480,7260,TRUE,"0"
"18430",425000,4,1.75,2520,11017,1,"0",0,4,7,1200,1956,1660,8775,TRUE,"0"
"18431",327000,3,3,1370,1001,3,"0",0,3,8,0,2009,1399,1151,TRUE,"0"
"18432",459500,3,1.75,1470,4950,1,"0",0,3,7,440,1984,1100,5250,TRUE,"0"
"18433",402000,4,1.75,1510,9176,1,"0",0,5,7,0,1957,1480,9176,TRUE,"0"
"18434",320000,3,2.25,1200,1400,3,"0",0,3,8,0,2005,1370,6552,TRUE,"0"
"18435",302000,2,1,1010,6000,1,"0",0,4,6,0,1944,1610,7313,TRUE,"0"
"18436",515000,3,2.5,3370,19585,2,"0",0,3,7,170,1951,1730,9430,TRUE,"0"
"18437",556000,4,2.5,2240,5402,2,"0",0,3,8,0,2005,2240,7560,TRUE,"0"
"18438",280000,3,1,1260,7660,1,"0",0,3,6,0,1947,1990,7861,TRUE,"0"
"18439",450000,4,2.25,2040,9565,1,"0",0,3,8,640,1959,1890,8580,TRUE,"0"
"18440",722000,3,2.5,2230,4850,2,"0",0,3,8,0,2014,2230,4513,TRUE,"0"
"18441",369000,3,1.75,1300,3844,1,"0",0,3,7,0,1985,1290,3844,TRUE,"0"
"18442",378000,3,2.5,1650,2082,3,"0",0,3,8,0,2007,1650,1965,TRUE,"0"
"18443",1662000,4,2.75,3520,19200,1,"1",4,4,9,1570,1951,2450,7000,TRUE,"0"
"18444",975000,3,2.5,2530,7000,2.5,"0",4,3,9,0,1915,2380,7000,TRUE,"1"
"18445",720000,3,1.5,1590,7080,1,"0",2,3,8,280,1952,2080,7200,TRUE,"0"
"18446",301500,2,1.5,830,1333,2,"0",0,3,7,0,2005,1120,4822,TRUE,"0"
"18447",660000,3,2.25,2280,6150,2,"0",2,3,8,0,1984,1920,6150,TRUE,"0"
"18448",4e+05,2,1,910,4000,1,"0",0,3,7,0,1918,1060,1346,TRUE,"0"
"18449",658000,2,1,1010,14244,1,"1",4,1,5,0,1926,1820,15792,TRUE,"0"
"18450",286000,2,1,1170,6543,1,"0",0,3,7,0,1913,1550,7225,TRUE,"0"
"18451",440000,3,1,1210,5750,1.5,"0",0,4,7,0,1910,1160,5000,TRUE,"0"
"18452",358000,2,2.5,1278,987,2,"0",0,3,7,276,2007,1220,1287,TRUE,"0"
"18453",379950,2,1,870,7500,1,"0",0,3,7,0,1947,1240,5709,TRUE,"0"
"18454",499950,3,1.75,1340,6250,1,"0",0,4,7,250,1941,1550,1755,TRUE,"0"
"18455",925500,3,2.75,1970,5200,1.5,"0",3,3,8,0,1915,2140,5200,TRUE,"1"
"18456",4e+05,2,1.75,960,6200,1,"0",0,4,7,0,1946,1000,6000,TRUE,"0"
"18457",525000,3,1.5,1350,6000,1,"0",2,3,7,450,1950,1730,6012,TRUE,"0"
"18458",427500,3,1.75,1240,7200,1,"0",0,5,7,0,1942,1640,7200,TRUE,"0"
"18459",467500,2,1.75,1490,4800,1,"0",0,4,7,740,1918,1400,6000,TRUE,"0"
"18460",560000,3,2,1300,6000,1,"0",0,5,7,0,1943,1230,6000,TRUE,"0"
"18461",250000,1,1,750,4000,1,"0",0,3,6,0,1918,1770,4850,TRUE,"0"
"18462",380000,3,2,1660,8281,1,"0",0,3,7,0,1949,1660,7559,TRUE,"0"
"18463",442000,3,1,1190,5100,1,"0",0,4,7,160,1941,1690,5100,TRUE,"0"
"18464",430000,3,1.75,2150,4333,1,"0",0,3,7,950,1956,1480,6500,TRUE,"0"
"18465",885000,3,2.25,2940,6500,3,"0",0,3,9,0,2014,1680,6500,TRUE,"0"
"18466",4e+05,2,1,610,4560,1,"0",0,3,5,0,1918,930,1392,TRUE,"0"
"18467",7e+05,2,1,930,5000,1,"0",3,3,7,0,1926,1760,5228,TRUE,"1"
"18468",565000,4,1.5,2190,8296,2,"0",0,3,7,0,1935,1160,8160,TRUE,"1"
"18469",393000,2,1,1020,4200,1,"0",0,5,6,0,1923,1660,4200,TRUE,"0"
"18470",1175000,3,2.5,1970,23180,1,"1",4,3,8,870,1937,3030,34689,TRUE,"1"
"18471",820000,3,2.5,2510,5503,2,"0",2,3,9,0,1995,1790,6099,TRUE,"0"
"18472",680000,2,1,1020,8442,1,"0",4,4,7,100,1941,2550,10323,TRUE,"0"
"18473",469000,3,1.75,1480,800,2,"0",0,3,8,480,2014,1480,1143,TRUE,"0"
"18474",616000,3,3.25,2130,2306,2,"0",1,5,7,710,1924,1560,4500,TRUE,"0"
"18475",695000,3,2,2560,6800,1,"0",1,4,8,1180,1952,1780,6800,TRUE,"0"
"18476",939000,3,3.5,2450,9248,2,"0",4,3,8,490,1933,2620,10207,TRUE,"1"
"18477",448500,3,1.75,1300,4800,2,"0",1,4,7,0,1912,1300,4800,TRUE,"0"
"18478",675000,3,2.25,2070,2833,2,"0",2,3,8,580,1966,1940,3794,TRUE,"0"
"18479",450000,4,2.75,2900,6400,2,"0",0,3,7,860,1911,1340,6144,TRUE,"1"
"18480",435000,3,1,1400,4800,1,"0",0,4,6,700,1917,1470,6000,TRUE,"0"
"18481",550000,4,2.5,2700,5100,1,"0",0,4,8,1260,1968,1880,5100,TRUE,"0"
"18482",280000,2,1,2280,37500,2,"0",0,3,7,0,1932,2360,6000,TRUE,"0"
"18483",535000,4,1,1660,10656,1.5,"0",0,4,7,480,1920,1120,8816,TRUE,"0"
"18484",399000,3,1,990,4250,1,"0",0,4,7,150,1924,990,4500,TRUE,"0"
"18485",535000,3,1,1290,6859,1,"0",0,4,7,0,1941,1560,6369,TRUE,"0"
"18486",370000,2,1,1270,1399,3,"0",0,3,7,0,2000,1140,1442,TRUE,"0"
"18487",345000,2,1.75,1030,1106,2,"0",0,3,7,265,2006,1030,1066,TRUE,"0"
"18488",568000,3,1.75,2050,3520,1,"0",0,4,7,980,1977,2050,16083,TRUE,"0"
"18489",680000,3,1.75,1760,8400,1,"0",0,4,8,300,1960,1980,8400,TRUE,"0"
"18490",410000,2,1,1030,4366,1,"0",0,3,7,0,1912,1890,4499,TRUE,"0"
"18491",590000,3,2,3030,9374,1,"0",1,4,7,930,1959,1990,6012,TRUE,"0"
"18492",372000,3,2,1330,1042,2,"0",0,3,8,270,2014,1440,2428,TRUE,"0"
"18493",870000,4,3,2940,7108,2,"0",1,3,9,720,2011,2240,7950,TRUE,"0"
"18494",715000,4,3,1986,6000,2,"0",2,4,8,240,1922,1930,6200,TRUE,"0"
"18495",480000,5,2.25,2240,5500,1,"0",0,3,7,750,1959,2010,6050,TRUE,"0"
"18496",425000,2,2,1280,4095,2,"0",0,4,8,0,1918,1470,5500,TRUE,"0"
"18497",432000,3,2.25,1470,1578,2,"0",0,3,8,380,2007,1470,1668,TRUE,"0"
"18498",402000,3,3.5,1240,1666,2,"0",0,3,7,240,2008,1110,1027,TRUE,"0"
"18499",419950,3,2.25,1250,811,3,"0",0,3,8,0,2014,1250,1232,TRUE,"0"
"18500",765000,3,1.75,2190,6450,1,"0",0,3,8,710,1957,2190,6450,TRUE,"0"
"18501",355000,2,1,960,6250,1,"0",0,3,6,0,1916,1350,6250,TRUE,"0"
"18502",289000,2,1,780,4132,1,"0",0,3,7,0,1942,1100,5100,TRUE,"0"
"18503",340000,3,2,1150,700,2,"0",0,3,7,350,2000,1060,1910,TRUE,"0"
"18504",389500,3,2.5,1350,874,3,"0",0,3,8,80,2006,1350,886,TRUE,"0"
"18505",585000,3,1.5,2230,6000,1,"0",1,3,8,970,1968,2120,7200,TRUE,"0"
"18506",610000,4,3,2110,5000,1.5,"0",2,4,7,470,1930,1380,5000,TRUE,"0"
"18507",1050000,3,2.25,2480,15022,1,"0",4,3,9,1150,1967,2500,8178,TRUE,"1"
"18508",335000,2,1.75,1060,1202,2,"0",0,3,7,300,2003,1060,1493,TRUE,"0"
"18509",535000,4,1.75,1570,3250,1.5,"0",0,5,8,0,1928,1570,5720,TRUE,"0"
"18510",375000,2,1,820,6250,1,"0",0,4,5,0,1922,1300,6250,TRUE,"0"
"18511",340000,2,1,690,5200,1,"0",0,3,6,0,1918,1380,5700,TRUE,"0"
"18512",425000,2,1,1170,5000,1,"0",0,4,7,140,1920,1170,5850,TRUE,"0"
"18513",402000,2,1,1210,5600,1.5,"0",0,3,7,0,1922,1400,5028,TRUE,"0"
"18514",400950,2,1.75,2320,6250,1,"0",0,3,7,920,1948,1420,6250,TRUE,"0"
"18515",575000,3,2,1800,5000,2,"0",0,5,7,200,1925,1640,5000,TRUE,"0"
"18516",699950,3,3.25,2230,5460,1,"0",1,4,8,800,1977,2070,5600,TRUE,"0"
